Befragte,Zeitraum,Partei,Ergebnis,Tag,Monat,Jahr,Art,Region,Institut,Datum
2501.0,14.03.–18.03.,FDP,6.0,22,3,2016,Umfrage,Deutschland,Forsa,2016-03-22
2505.0,07.03.–11.03.,FDP,7.0,16,3,2016,Umfrage,Deutschland,Forsa,2016-03-16
2501.0,29.02.–04.03.,FDP,6.0,9,3,2016,Umfrage,Deutschland,Forsa,2016-03-09
2503.0,22.02.–26.02.,FDP,6.0,2,3,2016,Umfrage,Deutschland,Forsa,2016-03-02
2502.0,15.02.–19.02.,FDP,6.0,24,2,2016,Umfrage,Deutschland,Forsa,2016-02-24
2501.0,08.02.–12.02.,FDP,6.0,17,2,2016,Umfrage,Deutschland,Forsa,2016-02-17
2500.0,01.02.–05.02.,FDP,5.0,10,2,2016,Umfrage,Deutschland,Forsa,2016-02-10
2501.0,25.01.–29.01.,FDP,5.0,3,2,2016,Umfrage,Deutschland,Forsa,2016-02-03
2505.0,18.01.–22.01.,FDP,5.0,27,1,2016,Umfrage,Deutschland,Forsa,2016-01-27
2501.0,11.01.–15.01.,FDP,5.0,19,1,2016,Umfrage,Deutschland,Forsa,2016-01-19
2503.0,04.01.–08.01.,FDP,5.0,13,1,2016,Umfrage,Deutschland,Forsa,2016-01-13
1503.0,28.12.–30.12.,FDP,5.0,6,1,2016,Umfrage,Deutschland,Forsa,2016-01-06
1501.0,21.12.–23.12.,FDP,5.0,29,12,2015,Umfrage,Deutschland,Forsa,2015-12-29
2504.0,14.12.–18.12.,FDP,4.0,22,12,2015,Umfrage,Deutschland,Forsa,2015-12-22
2502.0,07.12.–11.12.,FDP,4.0,15,12,2015,Umfrage,Deutschland,Forsa,2015-12-15
2506.0,30.11.–04.12.,FDP,4.0,9,12,2015,Umfrage,Deutschland,Forsa,2015-12-09
2501.0,23.11.–27.11.,FDP,5.0,2,12,2015,Umfrage,Deutschland,Forsa,2015-12-02
2502.0,16.11.–22.11.,FDP,5.0,25,11,2015,Umfrage,Deutschland,Forsa,2015-11-25
2504.0,09.11.–13.11.,FDP,5.0,17,11,2015,Umfrage,Deutschland,Forsa,2015-11-17
2503.0,02.11.–06.11.,FDP,5.0,11,11,2015,Umfrage,Deutschland,Forsa,2015-11-11
2504.0,26.10.–30.10.,FDP,5.0,4,11,2015,Umfrage,Deutschland,Forsa,2015-11-04
2501.0,19.10.–23.10.,FDP,6.0,28,10,2015,Umfrage,Deutschland,Forsa,2015-10-28
2502.0,12.10.–16.10.,FDP,4.0,21,10,2015,Umfrage,Deutschland,Forsa,2015-10-21
2502.0,05.10.–09.10.,FDP,5.0,14,10,2015,Umfrage,Deutschland,Forsa,2015-10-14
2505.0,28.09.–02.10.,FDP,5.0,7,10,2015,Umfrage,Deutschland,Forsa,2015-10-07
2506.0,21.09.–25.09.,FDP,5.0,30,9,2015,Umfrage,Deutschland,Forsa,2015-09-30
2501.0,14.09.–18.09.,FDP,5.0,23,9,2015,Umfrage,Deutschland,Forsa,2015-09-23
2501.0,07.09.–11.09.,FDP,4.0,16,9,2015,Umfrage,Deutschland,Forsa,2015-09-16
2503.0,31.08.–04.09.,FDP,4.0,9,9,2015,Umfrage,Deutschland,Forsa,2015-09-09
2504.0,24.08.–28.08.,FDP,5.0,2,9,2015,Umfrage,Deutschland,Forsa,2015-09-02
2500.0,17.08.–21.08.,FDP,4.0,26,8,2015,Umfrage,Deutschland,Forsa,2015-08-26
2500.0,10.08.–14.08.,FDP,4.0,19,8,2015,Umfrage,Deutschland,Forsa,2015-08-19
2500.0,03.08.–07.08.,FDP,5.0,12,8,2015,Umfrage,Deutschland,Forsa,2015-08-12
2501.0,27.07.–31.07.,FDP,5.0,5,8,2015,Umfrage,Deutschland,Forsa,2015-08-05
2501.0,20.07.–24.07.,FDP,4.0,29,7,2015,Umfrage,Deutschland,Forsa,2015-07-29
2501.0,13.07.–17.07.,FDP,5.0,22,7,2015,Umfrage,Deutschland,Forsa,2015-07-22
2503.0,06.07.–10.07.,FDP,4.0,14,7,2015,Umfrage,Deutschland,Forsa,2015-07-14
2502.0,29.06.–03.07.,FDP,5.0,8,7,2015,Umfrage,Deutschland,Forsa,2015-07-08
2505.0,22.06.–26.06.,FDP,5.0,1,7,2015,Umfrage,Deutschland,Forsa,2015-07-01
2501.0,15.06.–19.06.,FDP,5.0,24,6,2015,Umfrage,Deutschland,Forsa,2015-06-24
2502.0,08.06.–12.06.,FDP,5.0,17,6,2015,Umfrage,Deutschland,Forsa,2015-06-17
2504.0,01.06.–05.06.,FDP,6.0,10,6,2015,Umfrage,Deutschland,Forsa,2015-06-10
2502.0,26.05.–29.05.,FDP,6.0,2,6,2015,Umfrage,Deutschland,Forsa,2015-06-02
2503.0,18.05.–22.05.,FDP,7.0,27,5,2015,Umfrage,Deutschland,Forsa,2015-05-27
2003.0,11.05.–15.05.,FDP,6.0,20,5,2015,Umfrage,Deutschland,Forsa,2015-05-20
2502.0,04.05.–08.05.,FDP,4.0,12,5,2015,Umfrage,Deutschland,Forsa,2015-05-12
2001.0,27.04.–30.04.,FDP,4.0,6,5,2015,Umfrage,Deutschland,Forsa,2015-05-06
2506.0,20.04.–24.04.,FDP,4.0,29,4,2015,Umfrage,Deutschland,Forsa,2015-04-29
2502.0,13.04.–17.04.,FDP,4.0,22,4,2015,Umfrage,Deutschland,Forsa,2015-04-22
2004.0,07.04.–10.04.,FDP,5.0,15,4,2015,Umfrage,Deutschland,Forsa,2015-04-15
2001.0,30.03.–02.04.,FDP,4.0,8,4,2015,Umfrage,Deutschland,Forsa,2015-04-08
2505.0,23.03.–27.03.,FDP,4.0,31,3,2015,Umfrage,Deutschland,Forsa,2015-03-31
2501.0,16.03.–20.03.,FDP,5.0,25,3,2015,Umfrage,Deutschland,Forsa,2015-03-25
2500.0,09.03.–13.03.,FDP,5.0,18,3,2015,Umfrage,Deutschland,Forsa,2015-03-18
2504.0,02.03.–06.03.,FDP,5.0,11,3,2015,Umfrage,Deutschland,Forsa,2015-03-11
2502.0,23.02.–27.02.,FDP,5.0,4,3,2015,Umfrage,Deutschland,Forsa,2015-03-04
2501.0,16.02.–20.02.,FDP,5.0,25,2,2015,Umfrage,Deutschland,Forsa,2015-02-25
2502.0,09.02.–13.02.,FDP,5.0,18,2,2015,Umfrage,Deutschland,Forsa,2015-02-18
2503.0,02.02.–06.02.,FDP,5.0,11,2,2015,Umfrage,Deutschland,Forsa,2015-02-11
2510.0,26.01.–30.01.,FDP,4.0,4,2,2015,Umfrage,Deutschland,Forsa,2015-02-04
2015.0,19.01.–23.01.,FDP,3.0,28,1,2015,Umfrage,Deutschland,Forsa,2015-01-28
2502.0,12.01.–16.01.,FDP,3.0,21,1,2015,Umfrage,Deutschland,Forsa,2015-01-21
2504.0,05.01.–09.01.,FDP,4.0,14,1,2015,Umfrage,Deutschland,Forsa,2015-01-14
1002.0,02.01.–05.01.,FDP,3.0,7,1,2015,Umfrage,Deutschland,Forsa,2015-01-07
2504.0,15.12.–19.12.,FDP,2.0,1,1,2015,Umfrage,Deutschland,Forsa,2015-01-01
2504.0,08.12.–12.12.,FDP,2.0,16,12,2014,Umfrage,Deutschland,Forsa,2014-12-16
2503.0,01.12.–05.12.,FDP,2.0,10,12,2014,Umfrage,Deutschland,Forsa,2014-12-10
2502.0,24.11.–28.11.,FDP,2.0,3,12,2014,Umfrage,Deutschland,Forsa,2014-12-03
2501.0,17.11.–21.11.,FDP,2.0,26,11,2014,Umfrage,Deutschland,Forsa,2014-11-26
2501.0,10.11.–14.11.,FDP,3.0,19,11,2014,Umfrage,Deutschland,Forsa,2014-11-19
2502.0,03.11.–07.11.,FDP,3.0,12,11,2014,Umfrage,Deutschland,Forsa,2014-11-12
2504.0,27.10.–31.10.,FDP,3.0,5,11,2014,Umfrage,Deutschland,Forsa,2014-11-05
2504.0,20.10.–24.10.,FDP,2.0,29,10,2014,Umfrage,Deutschland,Forsa,2014-10-29
2504.0,13.10.–17.10.,FDP,2.0,22,10,2014,Umfrage,Deutschland,Forsa,2014-10-22
2505.0,06.10.–10.10.,FDP,3.0,15,10,2014,Umfrage,Deutschland,Forsa,2014-10-15
2004.0,29.09.–02.10.,FDP,2.0,7,10,2014,Umfrage,Deutschland,Forsa,2014-10-07
2501.0,22.09.–26.09.,FDP,2.0,1,10,2014,Umfrage,Deutschland,Forsa,2014-10-01
2501.0,15.09.–19.09.,FDP,2.0,23,9,2014,Umfrage,Deutschland,Forsa,2014-09-23
2503.0,08.09.–12.09.,FDP,3.0,17,9,2014,Umfrage,Deutschland,Forsa,2014-09-17
2502.0,01.09.–05.09.,FDP,3.0,10,9,2014,Umfrage,Deutschland,Forsa,2014-09-10
2504.0,25.08.–29.08.,FDP,3.0,3,9,2014,Umfrage,Deutschland,Forsa,2014-09-03
2504.0,18.08.–22.08.,FDP,3.0,27,8,2014,Umfrage,Deutschland,Forsa,2014-08-27
2502.0,11.08.–15.08.,FDP,3.0,20,8,2014,Umfrage,Deutschland,Forsa,2014-08-20
2500.0,04.08.–08.08.,FDP,4.0,13,8,2014,Umfrage,Deutschland,Forsa,2014-08-13
2501.0,28.07.–01.08.,FDP,4.0,6,8,2014,Umfrage,Deutschland,Forsa,2014-08-06
2501.0,21.07.–25.07.,FDP,3.0,30,7,2014,Umfrage,Deutschland,Forsa,2014-07-30
2505.0,14.07.–18.07.,FDP,3.0,23,7,2014,Umfrage,Deutschland,Forsa,2014-07-23
2503.0,07.07.–11.07.,FDP,3.0,16,7,2014,Umfrage,Deutschland,Forsa,2014-07-16
2014.0,30.06.–04.07.,FDP,3.0,9,7,2014,Umfrage,Deutschland,Forsa,2014-07-09
2502.0,23.06.–27.06.,FDP,4.0,2,7,2014,Umfrage,Deutschland,Forsa,2014-07-02
2504.0,16.06.–20.06.,FDP,4.0,25,6,2014,Umfrage,Deutschland,Forsa,2014-06-25
2001.0,10.06.–13.06.,FDP,4.0,17,6,2014,Umfrage,Deutschland,Forsa,2014-06-17
2501.0,02.06.–06.06.,FDP,4.0,11,6,2014,Umfrage,Deutschland,Forsa,2014-06-11
2002.0,26.05.–30.05.,FDP,4.0,4,6,2014,Umfrage,Deutschland,Forsa,2014-06-04
2503.0,19.05.–23.05.,FDP,4.0,27,5,2014,Umfrage,Deutschland,Forsa,2014-05-27
2501.0,12.05.–16.05.,FDP,4.0,21,5,2014,Umfrage,Deutschland,Forsa,2014-05-21
2504.0,05.05.–09.05.,FDP,4.0,14,5,2014,Umfrage,Deutschland,Forsa,2014-05-14
2001.0,28.04.–02.05.,FDP,4.0,7,5,2014,Umfrage,Deutschland,Forsa,2014-05-07
2002.0,22.04.–25.04.,FDP,4.0,29,4,2014,Umfrage,Deutschland,Forsa,2014-04-29
2002.0,14.04.–17.04.,FDP,4.0,23,4,2014,Umfrage,Deutschland,Forsa,2014-04-23
2501.0,07.04.–11.04.,FDP,4.0,15,4,2014,Umfrage,Deutschland,Forsa,2014-04-15
2502.0,31.03.–04.04.,FDP,4.0,9,4,2014,Umfrage,Deutschland,Forsa,2014-04-09
2501.0,24.03.–28.03.,FDP,4.0,2,4,2014,Umfrage,Deutschland,Forsa,2014-04-02
2502.0,17.03.–21.03.,FDP,4.0,26,3,2014,Umfrage,Deutschland,Forsa,2014-03-26
2500.0,10.03.–14.03.,FDP,4.0,19,3,2014,Umfrage,Deutschland,Forsa,2014-03-19
2503.0,03.03.–07.03.,FDP,4.0,12,3,2014,Umfrage,Deutschland,Forsa,2014-03-12
2500.0,24.02.–28.02.,FDP,4.0,5,3,2014,Umfrage,Deutschland,Forsa,2014-03-05
2502.0,17.02.–21.02.,FDP,5.0,26,2,2014,Umfrage,Deutschland,Forsa,2014-02-26
2502.0,10.02.–14.02.,FDP,4.0,19,2,2014,Umfrage,Deutschland,Forsa,2014-02-19
2502.0,03.02.–07.02.,FDP,4.0,12,2,2014,Umfrage,Deutschland,Forsa,2014-02-12
2501.0,27.01.–31.01.,FDP,4.0,5,2,2014,Umfrage,Deutschland,Forsa,2014-02-05
2503.0,20.01.–24.01.,FDP,4.0,29,1,2014,Umfrage,Deutschland,Forsa,2014-01-29
2502.0,13.01.–17.01.,FDP,5.0,22,1,2014,Umfrage,Deutschland,Forsa,2014-01-22
2503.0,06.01.–10.01.,FDP,5.0,15,1,2014,Umfrage,Deutschland,Forsa,2014-01-15
1003.0,02.01.–03.01.,FDP,5.0,8,1,2014,Umfrage,Deutschland,Forsa,2014-01-08
2508.0,16.12.–20.12.,FDP,5.0,1,1,2014,Umfrage,Deutschland,Forsa,2014-01-01
2505.0,09.12.–13.12.,FDP,4.0,17,12,2013,Umfrage,Deutschland,Forsa,2013-12-17
2504.0,02.12.–06.12.,FDP,3.0,11,12,2013,Umfrage,Deutschland,Forsa,2013-12-11
2507.0,25.11.–29.11.,FDP,3.0,4,12,2013,Umfrage,Deutschland,Forsa,2013-12-04
2500.0,18.11.–22.11.,FDP,3.0,27,11,2013,Umfrage,Deutschland,Forsa,2013-11-27
2501.0,11.11.–15.11.,FDP,4.0,20,11,2013,Umfrage,Deutschland,Forsa,2013-11-20
2501.0,04.11.–08.11.,FDP,4.0,13,11,2013,Umfrage,Deutschland,Forsa,2013-11-13
2500.0,28.10.–01.11.,FDP,3.0,6,11,2013,Umfrage,Deutschland,Forsa,2013-11-06
2501.0,21.10.–25.10.,FDP,4.0,30,10,2013,Umfrage,Deutschland,Forsa,2013-10-30
2500.0,14.10.–18.10.,FDP,4.0,23,10,2013,Umfrage,Deutschland,Forsa,2013-10-23
2501.0,07.10.–11.10.,FDP,4.0,16,10,2013,Umfrage,Deutschland,Forsa,2013-10-16
2000.0,30.09.–04.10.,FDP,3.0,9,10,2013,Umfrage,Deutschland,Forsa,2013-10-09
2499.0,23.09.–27.09.,FDP,4.0,1,10,2013,Umfrage,Deutschland,Forsa,2013-10-01
,,FDP,4.8,22,9,2013,Wahl,Deutschland,Forsa,2013-09-22
2002.0,17.02.–20.02.,LINKE,8.0,21,2,2025,Umfrage,Deutschland,Forsa,2025-02-21
2501.0,11.02.–17.02.,LINKE,7.0,18,2,2025,Umfrage,Deutschland,Forsa,2025-02-18
2005.0,11.02.–14.02.,LINKE,7.0,16,2,2025,Umfrage,Deutschland,Forsa,2025-02-16
2502.0,04.02.–10.02.,LINKE,6.0,11,2,2025,Umfrage,Deutschland,Forsa,2025-02-11
2503.0,28.01.–03.02.,LINKE,5.0,4,2,2025,Umfrage,Deutschland,Forsa,2025-02-04
2504.0,21.01.–27.01.,LINKE,4.0,28,1,2025,Umfrage,Deutschland,Forsa,2025-01-28
2502.0,14.01.–20.01.,LINKE,3.0,21,1,2025,Umfrage,Deutschland,Forsa,2025-01-21
2504.0,07.01.–13.01.,LINKE,3.0,14,1,2025,Umfrage,Deutschland,Forsa,2025-01-14
1501.0,02.01.–06.01.,LINKE,3.0,7,1,2025,Umfrage,Deutschland,Forsa,2025-01-07
2008.0,17.12.–20.12.,LINKE,4.0,23,12,2024,Umfrage,Deutschland,Forsa,2024-12-23
2501.0,10.12.–16.12.,LINKE,3.0,17,12,2024,Umfrage,Deutschland,Forsa,2024-12-17
2501.0,03.12.–09.12.,LINKE,3.0,10,12,2024,Umfrage,Deutschland,Forsa,2024-12-10
2502.0,26.11.–02.12.,LINKE,4.0,3,12,2024,Umfrage,Deutschland,Forsa,2024-12-03
2500.0,19.11.–25.11.,LINKE,4.0,26,11,2024,Umfrage,Deutschland,Forsa,2024-11-26
2500.0,12.11.–18.11.,LINKE,4.0,19,11,2024,Umfrage,Deutschland,Forsa,2024-11-19
2501.0,05.11.–11.11.,LINKE,3.0,12,11,2024,Umfrage,Deutschland,Forsa,2024-11-12
1181.0,07.11.–07.11.,LINKE,3.0,7,11,2024,Umfrage,Deutschland,Forsa,2024-11-07
2500.0,29.10.–04.11.,LINKE,3.0,5,11,2024,Umfrage,Deutschland,Forsa,2024-11-05
2503.0,22.10.–28.10.,LINKE,3.0,29,10,2024,Umfrage,Deutschland,Forsa,2024-10-29
2500.0,15.10.–21.10.,LINKE,3.0,22,10,2024,Umfrage,Deutschland,Forsa,2024-10-22
2501.0,08.10.–14.10.,LINKE,3.0,15,10,2024,Umfrage,Deutschland,Forsa,2024-10-15
2001.0,01.10.–07.10.,LINKE,3.0,8,10,2024,Umfrage,Deutschland,Forsa,2024-10-08
2501.0,24.09.–30.09.,LINKE,3.0,1,10,2024,Umfrage,Deutschland,Forsa,2024-10-01
2500.0,17.09.–23.09.,LINKE,0.0,24,9,2024,Umfrage,Deutschland,Forsa,2024-09-24
2501.0,10.09.–16.09.,LINKE,3.0,17,9,2024,Umfrage,Deutschland,Forsa,2024-09-17
2500.0,03.09.–09.09.,LINKE,3.0,10,9,2024,Umfrage,Deutschland,Forsa,2024-09-10
2508.0,27.08.–02.09.,LINKE,3.0,3,9,2024,Umfrage,Deutschland,Forsa,2024-09-03
2501.0,20.08.–26.08.,LINKE,3.0,27,8,2024,Umfrage,Deutschland,Forsa,2024-08-27
2503.0,13.08.–19.08.,LINKE,3.0,20,8,2024,Umfrage,Deutschland,Forsa,2024-08-20
2502.0,06.08.–12.08.,LINKE,3.0,13,8,2024,Umfrage,Deutschland,Forsa,2024-08-13
2500.0,30.07.–05.08.,LINKE,3.0,6,8,2024,Umfrage,Deutschland,Forsa,2024-08-06
2501.0,23.07.–29.07.,LINKE,3.0,30,7,2024,Umfrage,Deutschland,Forsa,2024-07-30
2504.0,16.07.–22.07.,LINKE,4.0,23,7,2024,Umfrage,Deutschland,Forsa,2024-07-23
2503.0,09.07.–15.07.,LINKE,3.0,16,7,2024,Umfrage,Deutschland,Forsa,2024-07-16
2504.0,02.07.–08.07.,LINKE,0.0,9,7,2024,Umfrage,Deutschland,Forsa,2024-07-09
2506.0,25.06.–01.07.,LINKE,0.0,2,7,2024,Umfrage,Deutschland,Forsa,2024-07-02
2505.0,18.06.–24.06.,LINKE,0.0,25,6,2024,Umfrage,Deutschland,Forsa,2024-06-25
2504.0,11.06.–17.06.,LINKE,0.0,18,6,2024,Umfrage,Deutschland,Forsa,2024-06-18
2505.0,04.06.–10.06.,LINKE,0.0,11,6,2024,Umfrage,Deutschland,Forsa,2024-06-11
2506.0,28.05.–03.06.,LINKE,0.0,4,6,2024,Umfrage,Deutschland,Forsa,2024-06-04
2503.0,21.05.–27.05.,LINKE,0.0,28,5,2024,Umfrage,Deutschland,Forsa,2024-05-28
2001.0,14.05.–17.05.,LINKE,0.0,21,5,2024,Umfrage,Deutschland,Forsa,2024-05-21
2006.0,07.05.–13.05.,LINKE,3.0,14,5,2024,Umfrage,Deutschland,Forsa,2024-05-14
2000.0,30.04.–06.05.,LINKE,3.0,7,5,2024,Umfrage,Deutschland,Forsa,2024-05-07
2505.0,23.04.–29.04.,LINKE,3.0,30,4,2024,Umfrage,Deutschland,Forsa,2024-04-30
2501.0,16.04.–22.04.,LINKE,0.0,23,4,2024,Umfrage,Deutschland,Forsa,2024-04-23
2505.0,09.04.–15.04.,LINKE,0.0,16,4,2024,Umfrage,Deutschland,Forsa,2024-04-16
2506.0,02.04.–08.04.,LINKE,0.0,9,4,2024,Umfrage,Deutschland,Forsa,2024-04-09
1508.0,26.03.–28.03.,LINKE,0.0,2,4,2024,Umfrage,Deutschland,Forsa,2024-04-02
2503.0,19.03.–25.03.,LINKE,3.0,26,3,2024,Umfrage,Deutschland,Forsa,2024-03-26
2500.0,12.03.–18.03.,LINKE,3.0,19,3,2024,Umfrage,Deutschland,Forsa,2024-03-19
2502.0,05.03.–11.03.,LINKE,3.0,12,3,2024,Umfrage,Deutschland,Forsa,2024-03-12
2506.0,27.02.–04.03.,LINKE,3.0,5,3,2024,Umfrage,Deutschland,Forsa,2024-03-05
2503.0,20.02.–26.02.,LINKE,3.0,27,2,2024,Umfrage,Deutschland,Forsa,2024-02-27
2504.0,13.02.–19.02.,LINKE,3.0,20,2,2024,Umfrage,Deutschland,Forsa,2024-02-20
2502.0,06.02.–12.02.,LINKE,3.0,13,2,2024,Umfrage,Deutschland,Forsa,2024-02-13
2503.0,30.01.–04.02.,LINKE,3.0,6,2,2024,Umfrage,Deutschland,Forsa,2024-02-06
2506.0,23.01.–29.01.,LINKE,3.0,30,1,2024,Umfrage,Deutschland,Forsa,2024-01-30
2503.0,16.01.–22.01.,LINKE,4.0,23,1,2024,Umfrage,Deutschland,Forsa,2024-01-23
2504.0,09.01.–15.01.,LINKE,4.0,16,1,2024,Umfrage,Deutschland,Forsa,2024-01-16
2502.0,02.01.–08.01.,LINKE,4.0,9,1,2024,Umfrage,Deutschland,Forsa,2024-01-09
2501.0,12.12.–18.12.,LINKE,3.0,19,12,2023,Umfrage,Deutschland,Forsa,2023-12-19
2501.0,05.12.–11.12.,LINKE,4.0,12,12,2023,Umfrage,Deutschland,Forsa,2023-12-12
2501.0,28.11.–04.12.,LINKE,4.0,5,12,2023,Umfrage,Deutschland,Forsa,2023-12-05
2500.0,21.11.–27.11.,LINKE,4.0,28,11,2023,Umfrage,Deutschland,Forsa,2023-11-28
2501.0,14.11.–20.11.,LINKE,3.0,21,11,2023,Umfrage,Deutschland,Forsa,2023-11-21
2504.0,07.11.–13.11.,LINKE,4.0,14,11,2023,Umfrage,Deutschland,Forsa,2023-11-14
2502.0,31.10.–06.11.,LINKE,4.0,7,11,2023,Umfrage,Deutschland,Forsa,2023-11-07
2501.0,24.10.–30.10.,LINKE,3.0,31,10,2023,Umfrage,Deutschland,Forsa,2023-10-31
2504.0,17.10.–23.10.,LINKE,4.0,24,10,2023,Umfrage,Deutschland,Forsa,2023-10-24
2501.0,10.10.–16.10.,LINKE,4.0,17,10,2023,Umfrage,Deutschland,Forsa,2023-10-17
2003.0,04.10.–09.10.,LINKE,4.0,10,10,2023,Umfrage,Deutschland,Forsa,2023-10-10
2004.0,26.09.–29.09.,LINKE,4.0,2,10,2023,Umfrage,Deutschland,Forsa,2023-10-02
2503.0,19.09.–25.09.,LINKE,4.0,26,9,2023,Umfrage,Deutschland,Forsa,2023-09-26
2504.0,12.09.–18.09.,LINKE,4.0,19,9,2023,Umfrage,Deutschland,Forsa,2023-09-19
2505.0,05.09.–11.09.,LINKE,4.0,12,9,2023,Umfrage,Deutschland,Forsa,2023-09-12
2506.0,29.08.–04.09.,LINKE,4.0,5,9,2023,Umfrage,Deutschland,Forsa,2023-09-05
2504.0,22.08.–28.08.,LINKE,4.0,29,8,2023,Umfrage,Deutschland,Forsa,2023-08-29
2506.0,15.08.–21.08.,LINKE,4.0,22,8,2023,Umfrage,Deutschland,Forsa,2023-08-22
2501.0,08.08.–14.08.,LINKE,4.0,15,8,2023,Umfrage,Deutschland,Forsa,2023-08-15
2502.0,01.08.–07.08.,LINKE,4.0,8,8,2023,Umfrage,Deutschland,Forsa,2023-08-08
2500.0,25.07.–31.07.,LINKE,5.0,1,8,2023,Umfrage,Deutschland,Forsa,2023-08-01
2504.0,18.07.–24.07.,LINKE,5.0,25,7,2023,Umfrage,Deutschland,Forsa,2023-07-25
2502.0,11.07.–17.07.,LINKE,4.0,18,7,2023,Umfrage,Deutschland,Forsa,2023-07-18
2003.0,04.07.–07.07.,LINKE,5.0,11,7,2023,Umfrage,Deutschland,Forsa,2023-07-11
2501.0,27.06.–03.07.,LINKE,5.0,4,7,2023,Umfrage,Deutschland,Forsa,2023-07-04
2506.0,20.06.–26.06.,LINKE,4.0,27,6,2023,Umfrage,Deutschland,Forsa,2023-06-27
2503.0,13.06.–19.06.,LINKE,4.0,20,6,2023,Umfrage,Deutschland,Forsa,2023-06-20
2504.0,06.06.–12.06.,LINKE,4.0,13,6,2023,Umfrage,Deutschland,Forsa,2023-06-13
2505.0,30.05.–05.06.,LINKE,4.0,6,6,2023,Umfrage,Deutschland,Forsa,2023-06-06
2001.0,23.05.–26.05.,LINKE,5.0,30,5,2023,Umfrage,Deutschland,Forsa,2023-05-30
2003.0,16.05.–22.05.,LINKE,5.0,23,5,2023,Umfrage,Deutschland,Forsa,2023-05-23
2503.0,09.05.–15.05.,LINKE,4.0,16,5,2023,Umfrage,Deutschland,Forsa,2023-05-16
2505.0,02.05.–08.05.,LINKE,4.0,9,5,2023,Umfrage,Deutschland,Forsa,2023-05-09
2007.0,25.04.–28.04.,LINKE,4.0,2,5,2023,Umfrage,Deutschland,Forsa,2023-05-02
2506.0,18.04.–24.04.,LINKE,4.0,25,4,2023,Umfrage,Deutschland,Forsa,2023-04-25
2508.0,11.04.–17.04.,LINKE,4.0,18,4,2023,Umfrage,Deutschland,Forsa,2023-04-18
1501.0,04.04.–06.04.,LINKE,4.0,11,4,2023,Umfrage,Deutschland,Forsa,2023-04-11
2502.0,28.03.–03.04.,LINKE,4.0,4,4,2023,Umfrage,Deutschland,Forsa,2023-04-04
2506.0,21.03.–27.03.,LINKE,4.0,28,3,2023,Umfrage,Deutschland,Forsa,2023-03-28
2503.0,14.03.–20.03.,LINKE,5.0,21,3,2023,Umfrage,Deutschland,Forsa,2023-03-21
2505.0,07.03.–13.03.,LINKE,5.0,14,3,2023,Umfrage,Deutschland,Forsa,2023-03-14
2504.0,28.02.–06.03.,LINKE,5.0,7,3,2023,Umfrage,Deutschland,Forsa,2023-03-07
2501.0,21.02.–27.02.,LINKE,5.0,28,2,2023,Umfrage,Deutschland,Forsa,2023-02-28
2510.0,14.02.–20.02.,LINKE,5.0,21,2,2023,Umfrage,Deutschland,Forsa,2023-02-21
2505.0,07.02.–13.02.,LINKE,5.0,14,2,2023,Umfrage,Deutschland,Forsa,2023-02-14
2502.0,31.01.–06.02.,LINKE,5.0,7,2,2023,Umfrage,Deutschland,Forsa,2023-02-07
2503.0,24.01.–30.01.,LINKE,5.0,31,1,2023,Umfrage,Deutschland,Forsa,2023-01-31
2502.0,17.01.–23.01.,LINKE,5.0,24,1,2023,Umfrage,Deutschland,Forsa,2023-01-24
2500.0,10.01.–16.01.,LINKE,5.0,17,1,2023,Umfrage,Deutschland,Forsa,2023-01-17
2502.0,03.01.–09.01.,LINKE,5.0,10,1,2023,Umfrage,Deutschland,Forsa,2023-01-10
2503.0,13.12.–19.12.,LINKE,5.0,20,12,2022,Umfrage,Deutschland,Forsa,2022-12-20
2506.0,06.12.–12.12.,LINKE,5.0,13,12,2022,Umfrage,Deutschland,Forsa,2022-12-13
2500.0,29.11.–05.12.,LINKE,5.0,6,12,2022,Umfrage,Deutschland,Forsa,2022-12-06
2505.0,22.11.–28.11.,LINKE,5.0,29,11,2022,Umfrage,Deutschland,Forsa,2022-11-29
2502.0,15.11.–21.11.,LINKE,5.0,22,11,2022,Umfrage,Deutschland,Forsa,2022-11-22
2503.0,08.11.–14.11.,LINKE,4.0,15,11,2022,Umfrage,Deutschland,Forsa,2022-11-15
2502.0,01.11.–07.11.,LINKE,5.0,8,11,2022,Umfrage,Deutschland,Forsa,2022-11-08
2503.0,25.10.–31.10.,LINKE,4.0,2,11,2022,Umfrage,Deutschland,Forsa,2022-11-02
2502.0,18.10.–24.10.,LINKE,4.0,25,10,2022,Umfrage,Deutschland,Forsa,2022-10-25
2505.0,11.10.–17.10.,LINKE,4.0,18,10,2022,Umfrage,Deutschland,Forsa,2022-10-18
2501.0,04.10.–10.10.,LINKE,5.0,11,10,2022,Umfrage,Deutschland,Forsa,2022-10-11
2001.0,27.09.–30.09.,LINKE,5.0,4,10,2022,Umfrage,Deutschland,Forsa,2022-10-04
2505.0,20.09.–26.09.,LINKE,5.0,27,9,2022,Umfrage,Deutschland,Forsa,2022-09-27
2506.0,13.09.–19.09.,LINKE,5.0,20,9,2022,Umfrage,Deutschland,Forsa,2022-09-20
2501.0,06.09.–13.09.,LINKE,5.0,13,9,2022,Umfrage,Deutschland,Forsa,2022-09-13
2500.0,30.08.–05.09.,LINKE,5.0,6,9,2022,Umfrage,Deutschland,Forsa,2022-09-06
